Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,,FC analysis Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,Diatoms,Chlorophytes,Crypto,Cyanobacteria,Total phytoplankton,% cyanobacteria
TC1,21/10/13,Thame at Wheatley,21,10,13,9:30,9:30,Slightly higher after rain,13.2,7.67,3821,15.51,566,592,704,,0.192,7.62,2.31,0.21,55.59,0.00,43.60,9.84,81.43,11.02,9.99,6.87,7.7,804.5,90,,,,,15.01,85.05,106.74,26.52,11.63,5.27,44.18,,,,9.35,7.77,3.33,,43.42,110.31,5.28,87.06,374.58,18.43,9.25,3.60,284.89,,1.434,,,23/10/2013,284,568,183,2434,29,14,0,38,471,10,43,,284,3184,43,563,4074,14
TC1,29/10/13,Thame at Wheatley,29,10,13,9:15,9:15,High and turbid after heavy rain,11.4,7.69,3473,23.74,496,534,650,,0.204,7.52,3.34,0.28,49.69,0.06,61.22,13.82,84.47,15.30,13.98,9.17,7.32,811.5,120,,,,,17.05,93.29,118.64,43.47,10.84,6.12,38.15,,,,9.30,7.46,2.58,,37.48,117.36,6.09,94.00,690.50,26.00,10.39,5.94,444.94,,3.174,,,31/10/2013,289,553,154,2020,43,120,0,63,346,63,5,,289,2727,164,476,3655,13
TC1,04/11/13,Thame at Wheatley,4,11,13,9:25,9:30,High and turbid after heavy rain,9.3,7.82,4126,13.52,467,514,592,,0.154,7.52,1.00,0.27,50.23,0.19,41.22,9.31,90.15,9.63,9.43,7.95,7.37,811.9,136,,,,,31.99,90.68,123.08,47.22,9.49,5.90,37.29,,,,10.76,10.43,2.27,,36.14,119.42,5.85,90.18,386.27,17.49,7.22,4.17,290.30,,2.368,,,05/11/2013,139,390,96,1587,82,87,5,48,370,10,5,,139,2073,173,433,2819,15
TC1,11/11/13,Thame at Wheatley,11,11,13,9:20,9:15,High after rain,8.3,7.79,3366,12.71,367,370,426,,0.154,7.10,2.24,0.23,44.65,0.13,50.85,11.48,93.41,12.58,11.60,9.22,7.47,806.1,176,,,,,28.92,92.15,122.72,53.77,8.19,6.43,31.06,,,,7.19,7.02,2.16,,31.77,127.66,6.53,93.98,383.18,13.85,6.61,3.99,303.93,,3.622,,,12/11/2013,106,250,77,1049,53,43,5,111,332,0,0,,106,1376,101,442,2025,22
TC1,18/11/13,Thame at Wheatley,18,11,13,9:15,9:15,all sites lower   than previous weeks  ,7.9,7.91,3637,6.25,372,398,441,,0.151,7.21,0.71,0.24,48.79,0.09,42.47,9.59,99.15,10.64,9.70,7.64,7.78,847.8,114,,,,,11.22,92.00,136.46,33.06,8.72,6.66,34.09,,,,10.89,4.62,2.59,,33.71,135.92,6.62,90.48,206.75,14.38,5.30,3.92,130.14,,1.918,,,19/11/2013,67,216,38,851,34,29,0,10,721,10,0,,67,1106,63,741,1977,37
TC1,25/11/13,Thame at Wheatley,25,11,13,9:15,9:15,,6,7.82,4666,6.02,416,454,508,,0.405,6.79,0.94,0.22,50.30,0.19,41.28,9.32,93.60,11.48,9.63,7.63,7.78,886.3,96,,,,,11.47,87.36,128.18,34.37,9.33,6.58,36.98,,,,9.09,4.81,2.09,,36.73,134.37,6.64,88.18,226.49,12.42,6.78,3.67,173.75,,1.802,,,27/11/2013,67,202,63,1010,38,38,5,34,207,10,0,,67,1275,82,250,1674,15
TC1,02/12/13,Thame at Wheatley,2,12,13,9:25,9:30,,6.9,7.83,4776,15.93,488,508,560,,0.420,7.14,0.92,0.21,55.93,0.00,32.91,7.43,87.00,8.35,7.75,6.74,7.81,865.1,99,,,,,18.66,86.19,132.68,26.31,10.37,6.13,41.03,,,,9.86,6.15,2.13,,40.93,137.47,6.16,86.06,191.12,12.64,6.43,2.92,142.66,,1.378,,,03/12/2013,87,298,67,1154,38,24,5,34,986,10,14,,87,1520,67,1044,2718,38
TC1,09/12/13,Thame at Wheatley,9,12,13,9:20,9:15,,6.2,7.85,4943,5.4,576,602,658,,0.294,7.45,1.57,0.19,60.75,0.00,38.99,8.80,83.30,9.64,9.03,6.15,7.37,898.1,196,,,,,14.96,83.09,133.72,31.91,11.66,6.17,45.60,,,,9.50,8.81,2.93,,45.35,134.33,6.22,83.51,190.24,12.08,9.30,4.94,121.47,,1.2,,,10/12/2013,53,260,34,1077,14,14,0,19,106,5,10,,53,1371,29,139,1592,9
TC1,16/12/13,Thame at Wheatley,16,12,13,9:30,9:30,,9.5,7.72,4635,6.92,636,680,756,,0.570,7.28,2.56,0.17,66.79,0.00,32.57,7.36,80.50,7.79,7.80,6.45,7.53,897.2,202,,,,,0.62,82.88,127.81,26.44,11.73,5.83,49.38,,,,10.32,9.96,3.69,,49.28,129.47,5.84,82.08,216.92,13.76,8.96,3.79,137.57,,1.418,,,07/01/2014,53,332,183,1842,63,63,5,10,515,10,0,,53,2357,130,534,3073,17
TC1,06/01/14,Thame at Wheatley,6,1,13,9:15,9:15,Full spate flow mostly over bank,7.4,7.68,2840,36.07,225,262,350,,0.183,5.58,1.75,0.17,23.34,0.07,25.40,5.74,44.55,6.04,5.88,13.02,7.47,532.2,87,,,,,793.88,59.21,85.99,491.17,5.44,4.17,15.08,,,,4.79,5.55,4.99,,14.82,85.42,4.13,57.92,568.98,8.86,6.22,4.35,389.26,,29.66,,,,,,,,,,,,,,,,0,0,0,0,0,#DIV/0!
TC1,13/01/14,Thame at Wheatley,13,1,14,9:35,9:30,All sites in spate,4.5,7.84,3149,9.59,213,238,278,,0.090,6.06,0.94,0.54,29.57,0.09,28.15,6.36,55.73,6.67,6.42,10.70,7.23,660.3,176,,,,,113.46,65.45,106.97,124.46,5.47,4.82,18.41,,,,4.10,5.75,2.68,,18.75,110.80,4.87,65.82,427.16,6.53,4.37,3.53,525.23,,14.37,,,14/01/2014,29,130,87,909,19,24,0,29,255,0,5,,29,1125,43,289,1486,19
TC1,20/01/14,Thame at Wheatley,20,1,14,9:20,9:15,All sites v. High but lower than previous 2 weeks.,4.5,7.71,3878,18.83,183,208,261,,0.103,5.06,0.96,0.38,25.83,0.15,24.46,5.52,49.50,5.46,5.60,8.87,7.26,624.1,197,,,,,251.06,62.48,97.42,235.22,5.09,4.52,16.38,,,,4.28,6.47,3.66,,16.44,98.17,4.56,63.38,426.10,6.30,4.35,4.08,452.58,,17.56,,,21/01/2014,111,351,106,1087,19,14,0,10,236,0,0,,111,1544,34,245,1934,13
TC1,27/01/14,Thame at Wheatley,27,1,14,9:30,9:30,All sites still very high,3.5,7.82,3679,31.79,130,178,212,,0.064,3.09,5.15,0.28,28.45,0.00,22.74,5.13,50.06,5.14,5.18,9.02,7.34,613.3,192,,,,,408.75,61.93,97.00,343.39,4.95,4.68,18.68,,,,4.78,10.04,3.19,,18.58,100.61,4.80,62.76,532.55,8.40,5.36,3.50,456.40,,17.18,,,29/01/2014,370,519,245,2208,87,72,5,24,1645,0,24,,370,2972,164,1693,5199,33
TC1,03/02/14,Thame at Wheatley,3,2,14,9:25,9:30,All sites very high-out of bank,4.7,7.97,3875,19.20,122,130,178,,0.036,2.58,5.78,0.31,24.90,0.00,18.84,4.25,43.20,4.71,4.28,10.34,7.3,602.6,182,,,,,217.97,59.52,96.93,224.27,4.93,4.35,16.63,,,,3.33,12.76,5.21,,16.66,97.34,4.39,59.36,351.90,5.43,6.16,4.20,301.36,,19.22,,,04/02/2014,539,510,91,1967,63,43,0,10,303,5,77,,539,2568,106,394,3607,11
TC1,10/02/14,Thame at Wheatley,10,2,14,10:15,10:15,All in full spate,4.1,7.86,3195,33.56,175,192,255,,0.057,4.45,10.41,0.31,21.20,0.00,18.42,4.16,38.01,4.41,4.20,9.76,7.41,531.4,170,,,,,89.33,22.61,55.10,177.14,2.64,3.03,10.29,,,,15.05,4.22,0.48,,13.37,84.07,3.84,54.92,729.21,7.42,5.60,1.51,755.34,,23.68,,,11/02/2014,1655,1226,404,2001,144,58,19,82,3391,14,101,,1655,3631,221,3588,9095,39
TC1,17/02/14,Thame at Wheatley,17,2,14,9:35,9:30,In spate,5.5,7.97,3790,17.99,115,122,145,,0.051,1.05,3.70,0.28,28.66,0.00,17.45,3.94,40.56,4.21,3.98,9.91,7.61,565.2,174,,,,,174.45,57.39,95.01,149.00,4.87,4.12,17.30,,,,2.55,5.26,14.04,,18.39,105.38,4.45,64.64,443.96,5.55,3.93,3.07,507.35,,18.65,,,19/02/2014,919,563,125,1650,67,14,5,14,250,0,260,,919,2338,87,524,3867,14
TC1,24/02/14,Thame at Wheatley,24,2,14,9:30,9:30,All still high but lower than previous weeks,7.8,7.98,4571,8.26,165,182,209,,0.094,3.87,6.61,0.30,33.85,0.00,26.42,5.97,60.04,6.39,6.04,7.60,7.65,700.1,150,,,,,17.34,66.45,115.43,30.72,5.54,5.03,20.71,,,,7.00,4.69,4.06,,21.12,116.31,5.03,67.31,226.69,9.81,5.03,2.90,237.75,,9.784,,,25/02/2014,568,760,293,3607,48,29,0,14,279,5,72,,568,4661,77,370,5676,7
TC1,03/03/14,Thame at Wheatley,3,3,14,9:30,9:30,All higher after recent rain,6.3,7.8,3419,28.47,84,97,173,,0.056,1.23,7.10,0.32,22.86,0.00,14.83,3.35,38.95,3.70,3.39,9.99,7.38,547.8,163,,,,,149.52,58.81,91.00,178.30,4.68,4.28,15.77,,,,5.19,4.29,5.15,,,,,,,,,,,,22.02,,,04/03/2014,1073,1164,317,3102,139,29,0,24,798,0,370,,1073,4584,168,1193,7017,17
TC1,10/03/14,Thame at Wheatley,10,3,14,9:30,9:30,Still high but much lower than recent weeks,9,7.95,3803,7.72,188,194,251,,0.116,5.30,12.86,0.27,34.82,0.00,27.27,6.16,60.78,6.39,6.25,7.34,7.49,739.9,161,,,,,18.86,71.22,125.88,28.02,6.13,5.19,22.69,,,,16.28,12.63,12.84,,,,,,,,,,,,6.79,,,11/03/2014,3723,3396,337,4665,207,43,5,43,447,29,96,,3723,8398,255,616,12991,5
TC1,17/03/14,Thame at Wheatley,17,3,14,9:25,9:30,All at normal flow now,9.9,8.07,5147,6.79,235,295,288,,0.161,5.40,9.02,0.27,39.18,0.00,33.77,7.63,65.06,9.45,7.75,6.75,7.66,773.3,119,,,,,14.95,69.45,130.57,20.54,6.64,5.04,25.54,,,,11.22,4.61,8.05,,,,,,,,,,,,4.786,,,,,,,,,,,,,,,,0,0,0,0,0,#DIV/0!
TC1,24/03/14,Thame at Wheatley,24,3,14,9:20,9:15,Noticeably low flow,7.6,8.04,4700,5.02,219,229,275,,0.115,4.49,17.98,0.22,42.72,0.00,30.21,6.82,63.18,7.87,6.91,6.02,7.54,776.8,125,,,,,3.22,66.22,125.58,15.31,6.72,4.99,27.79,,,,9.00,7.52,3.91,,,,,,,,,,,,3.924,,,25/03/2014,4199,6282,366,8393,399,48,14,34,798,43,192,,4199,15040,462,1068,20769,5
TC1,31/03/14,Thame at Wheatley,31,3,14,9:30,9:30,,10.7,8.05,4317,6.22,248,257,319,,0.100,3.59,27.00,0.23,43.73,0.00,30.72,6.94,71.28,6.92,7.01,6.15,7.66,849.1,148,,,,,9.38,71.15,123.69,18.01,6.71,5.22,27.12,,,,7.99,2.65,5.27,,,,,,,,,,,,3.821,,,01/04/2014,3386,4108,370,8282,240,82,10,43,991,19,188,,3386,12760,332,1241,17719,7
TC1,07/04/14,Thame at Wheatley,7,4,14,9:30,9:30,,12.8,7.85,4400,6.65,327,325,368,,0.121,5.45,20.72,0.23,43.99,0.00,35.47,8.01,63.26,8.89,14.37,6.60,7.39,771.6,159,,,,,0.14,70.09,126.48,14.44,7.37,4.91,29.20,,,,8.18,5.05,3.90,,,,,,,,,,,,3.295,,,08/04/2014,3146,7859,1024,15396,366,72,14,43,1866,34,216,,3146,24280,452,2160,30037,7
TC1,14/04/14,Thame at Wheatley,14,4,14,9:25,9:30,,11.6,8.2,4814,10.32,338,374,457,,0.069,4.97,55.50,0.22,45.28,0.00,31.17,7.04,61.32,7.86,13.89,5.56,7.63,771.3,118,,,,,6.64,66.48,124.76,17.73,7.21,4.74,28.81,,,,7.15,5.07,10.91,,,,,,,,,,,,2.453,,,16/04/2014,9783,9288,640,17267,433,58,0,43,2198,53,135,,9783,27194,491,2429,39897,6
TC1,22/04/14,Thame at Wheatley,22,4,14,9:10,9:15,Slightly turbid and higher after recent rain,11.8,8.09,4875,8.28,412,429,510,,0.078,4.81,36.44,0.19,48.67,0.00,36.29,8.19,59.85,8.81,13.57,5.61,7.46,777.3,125,,,,,6.70,64.34,118.24,13.22,7.47,4.47,30.67,,,,6.35,4.11,4.01,,,,,,,,,,,,2.54,,,23/04/2014,9475,6787,770,11341,895,164,14,58,2006,29,625,,9475,18898,1073,2718,32163,8
TC1,28/04/14,Thame at Wheatley,28,4,14,9:25,9:30,Higher after rain,12.1,7.88,4356,9.85,408,427,479,,0.120,5.32,7.73,0.20,42.25,0.00,29.42,6.64,59.99,6.89,13.63,6.78,7.29,716.6,152,,,,,21.85,75.99,112.92,42.67,7.57,4.68,28.49,,,,8.87,10.53,4.86,,,,,,,,,,,,2.616,,,29/04/2014,688,3266,548,7176,192,77,29,106,1318,0,226,,688,10990,298,1650,13626,12
TC1,06/05/14,Thame at Wheatley,6,5,14,9:50,9:45,,13.4,7.89,4727,7.68,511,529,591,,0.108,5.39,4.68,0.23,43.74,0.00,30.85,6.97,62.23,7.19,14.13,5.99,7.89,781.2,280,,,,,nd,77.23,123.84,23.22,7.16,4.91,29.24,,,,10.46,5.00,10.83,,,,,,,,,,,,2.519,,,07/05/2014,515,6854,404,11115,120,91,10,63,1020,10,67,,515,18373,221,1159,20268,6
TC1,12/05/14,Thame at Wheatley,12,5,14,9:30,9:30,,12.8,8.02,4464,6.33,496,522,682,,0.154,5.38,13.66,0.22,44.01,0.00,34.05,7.69,60.68,7.97,13.82,5.91,7.88,754.4,40,,,,,8.49,74.79,115.49,21.52,7.45,4.72,29.22,,,,7.81,4.31,7.68,,,,,,,,,,,,2.601,,,13/05/2014,2087,12606,750,11029,216,58,5,106,645,10,106,,2087,24386,279,866,27618,3
TC1,19/05/14,Thame at Wheatley,19,5,14,9:40,9:45,,17.1,7.87,4695,7.8,548,587,639,,0.129,4.93,5.75,0.20,47.88,0.00,36.69,8.29,63.05,8.32,14.33,6.30,7.4,812.1,61,,,,,2.77,78.96,119.72,15.49,7.93,4.73,32.54,,,,9.40,5.00,9.04,,,,,,,,,,,,1.86,,,20/05/2014,1202,7907,1246,27555,164,63,10,168,1433,10,135,,1202,36708,236,1746,39892,4
TC1,27/05/14,Thame at Wheatley,27,5,14,9:25,9:30,Slightly higher after rain but mostly clear,13.8,7.83,4305,13.97,426,452,496,,0.094,6.24,6.56,0.24,37.82,0.00,26.48,5.98,59.41,5.55,13.48,7.50,7.34,694.3,89,,,,,nd,82.98,101.63,70.92,7.25,4.75,25.59,,,,9.75,5.48,15.54,,,,,,,,,,,,4.248,,,28/05/2014,563,4074,467,8869,188,111,14,91,1270,29,216,,563,13410,313,1606,15891,10
TC1,02/06/14,Thame at Wheatley,2,6,14,10:10,10:15,River level high,17.7,7.72,5066,12.1,299,334,427,,0.069,7.65,3.70,0.35,33.38,0.00,20.35,4.60,68.44,3.60,15.50,10.38,7.31,746.8,43,,,,,nd,100.54,115.96,48.51,6.54,5.57,22.79,,,,10.44,6.54,23.71,,,,,,,,,,,,5.865,,,03/06/2014,385,2491,308,7171,106,106,10,149,1092,5,91,,385,9971,221,1337,11914,11
TC1,10/06/14,Thame at Wheatley,10,6,14,9:40,9:45,,17.7,7.93,5554,10.98,504,557,623,,0.043,7.09,5.22,0.31,43.93,0.00,25.25,5.70,70.82,5.22,16.02,6.73,7.87,797.1,204,,,,,nd,94.76,125.05,16.38,7.64,5.19,29.17,,,,14.85,6.35,9.62,,,,,,,,,,,,2.126,,,11/06/2014,385,5801,442,14670,72,77,10,188,2174,5,265,,385,20913,159,2631,24087,11
TC1,16/06/14,Thame at Wheatley,16,6,14,9:35,9:30,,17,7.74,4324,11.43,540,576,622,,0.100,7.01,6.81,0.23,44.46,0.00,30.01,6.78,56.25,6.89,6.9,8.10,7.61,747.5,187,,,,,nd,85.45,111.47,22.29,10.04,4.66,28.73,,,,11.03,7.57,24.05,,,,,,,,,,,,3.29,,,16/06/2014,616,2001,322,12058,558,87,5,346,1765,10,38,,616,14381,649,2160,17806,12
TC1,23/06/14,Thame at Wheatley,23,6,14,9:40,9:45,,18.3,7.93,3720,11.53,542,596,662,,0.074,7.62,3.82,0.21,53.85,0.06,36.35,8.21,64.99,8.67,8.3,5.83,7.47,809.9,107,,,,,18.09,98.98,121.31,18.62,8.80,4.96,35.73,,,,11.62,6.12,9.45,,,,,,,,,,,,1.352,,,24/06/2014,399,3218,1178,14819,48,43,0,279,1275,5,130,,399,19215,91,1688,21394,8
TC1,30/06/14,Thame at Wheatley,30,6,14,9:45,9:45,,18.6,7.85,4632,8.37,574,590,632,,0.073,7.15,2.64,0.20,56.40,0.00,33.34,7.53,63.01,8.59,7.6,8.12,7.48,834.4,95,,,,,4.47,82.10,115.18,11.63,8.93,4.68,37.97,,,,8.64,5.75,10.22,,,,,,,,,,,,1.495,,,01/07/2014,390,2871,519,13477,72,10,14,164,717,5,115,,390,16868,96,1000,18354,5
TC1,07/07/14,Thame at Wheatley,7,7,14,9:25,9:30,,18.5,7.88,4344,10.41,636,666,714,,0.099,7.19,3.00,0.20,58.32,0.00,35.42,8.00,63.67,8.75,8.1,5.45,7.36,807.2,120,,,,,nd,98.25,115.17,13.08,10.00,4.61,41.09,,,,9.67,10.22,17.82,,,,,,,,,,,,1.38,,,08/07/2014,313,2419,495,18210,24,19,10,250,418,0,120,,313,21124,53,789,22279,4
TC1,14/07/14,Thame at Wheatley,14,7,14,9:30,9:30,,18.1,7.8,4556,11.04,636,698,772,,0.049,7.37,3.00,0.19,60.82,0.03,41.54,9.38,64.58,9.92,9.4,5.42,7.53,820.8,106,,,,,nd,90.68,113.44,12.42,10.28,4.53,43.09,,,,8.68,12.29,14.90,,,,,,,,,,,,1.209,,,15/07/2014,399,2453,962,35953,115,63,0,188,524,5,96,,399,39368,178,813,40758,2
TC1,21/07/14,Thame at Wheatley,21,7,14,9:35,9:30,,20.4,7.79,4085,11.94,598,654,682,,0.061,7.38,3.66,0.19,57.18,0.00,40.20,9.08,61.52,9.50,9.1,6.44,7.67,772.1,79,,,,,nd,83.82,105.30,16.32,10.36,4.26,40.95,,,,8.87,11.55,8.45,,,,,,,,,,,,1.3,,,24/07/2014,361,1794,515,28719,77,63,14,120,293,5,77,,361,31028,154,495,32038,2
TC1,28/07/14,Thame at Wheatley,28,7,14,9:15,9:15,,19.5,7.86,4598,10.72,638,704,756,,0.012,8.02,3.46,0.22,62.09,0.00,33.09,7.47,64.44,8.28,7.5,5.77,7.48,819.6,92,,,,,nd,83.39,109.22,13.55,10.42,4.40,45.13,,,,9.00,6.69,11.01,,,,,,,,,,,,0.899,,,29/07/2014,519,3016,847,42009,168,58,14,303,832,0,106,,519,45871,240,1241,47872,3
TC1,11/08/14,Thame at Wheatley,11,8,14,9:30,9:30,A little higher after rain,17,7.78,3537,12.52,550,738,674,,0.01 ,7.67,2.95,0.18,55.86,0.00,33.15,7.49,62.07,8.23,7.5,6.01,7.36,738,107,,,,,nd,82.80,100.26,24.86,10.13,4.15,39.88,,,,7.26,5.49,7.68,,,,,,,,,,,,1.352,,,,,,,,,,,,,,,,0,0,0,0,0,#DIV/0!
TC1,18/08/14,Thame at Wheatley,18,8,14,9:30,9:30,,15.3,7.76,4333,10.41,674,718,782,,0.034,7.76,3.15,0.20,58.38,0.12,31.91,7.21,70.12,7.50,7.2,6.28,7.56,807.5,152,,,,,nd,87.63,106.57,18.81,10.40,4.53,42.02,,,,7.68,6.99,5.12,,,,,,,,,,,,1.001,,,19/08/2014,491,1539,313,13073,0,19,0,115,255,5,106,,491,14925,19,481,15916,3
TC1,26/08/14,Thame at Wheatley,26,8,14,9:15,9:15,,15.1,7.80,3879,11.86,614,626,678,,0.049,7.30,3.26,0.19,63.83,0.02,49.20,11.11,64.98,11.74,11.1,4.94,7.14,830,127,,,,,11.69,75.68,102.57,16.45,10.16,4.26,43.41,,,,7.02,5.66,6.50,,,,,,,,,,,,1.048,,,,,,,,,,,,,,,,0,0,0,0,0,#DIV/0!
TC1,01/09/14,Thame at Wheatley,1,9,14,10:00,10:00,,16.1,7.82,3758,11.29,832,880,938,,0.072,7.25,3.79,0.21,56.20,0.04,34.30,7.75,62.14,8.25,7.8,6.10,7.06,737,179,,,,,1.51,76.05,93.56,15.94,10.13,3.98,40.56,,,,7.77,13.56,18.65,,,,,,,,,,,,1.06,,,02/09/2014,313,1871,279,6642,24,0,5,120,394,5,38,,313,8792,29,558,9692,6
TC1,08/09/14,Thame at Wheatley,8,9,14,9:35,9:30,,16,7.83,4141,13.42,802,830,891,,0.103,9.85,3.35,0.17,66.49,0.00,44.14,9.97,74.07,10.80,10.0,6.74,7.32,825.8,113,,,,,nd,81.91,110.06,16.87,11.75,4.57,49.26,,,,8.43,9.47,21.04,,,,,,,,,,,,0.949,,,09/09/2014,327,1770,231,10177,10,58,10,91,212,5,125,,327,12178,77,433,13015,3
TC1,15/09/14,Thame at Wheatley,15,9,14,9:45,9:45,,15.3,7.74,4612,15.32,808,914,934, ,0.013,7.71,3.80,0.19,71.12,0.24,37.16,8.39,73.54,8.60,8.4,5.65,7.28,865.3,115,,,,,nd,78.16,110.01,241.62,12.67,4.61,52.72,,,,13.40,8.72,14.47,,,,,,,,,,,,0.795,,,16/09/2014,240,837,524,9865,82,29,5,87,231,5,192,,240,11226,115,515,12097,4
TC1,22/09/14,Thame at Wheatley,22,9,14,10:10,10:15,,15.3,7.84,4629,16.13,814,858,906,,0.012,8.05,2.59,0.17,76.74,0.00,33.72,7.61,73.33,8.53,7.6,5.77,7.23,862.3,112,,,,,nd,80.11,112.98,56.31,13.37,4.64,55.11,,,,9.51,7.86,19.82,,,,,,,,,,,,0.823,,,23/09/2014,202,707,337,7734,14,38,14,106,380,0,101,,202,8778,67,587,9634,6
TC1,29/09/14,Thame at Wheatley,29,9,14,9:40,9:45,,15.1,7.77,4183,13.24,856,854,916,,0.050,7.77,4.05,0.17,73.70,0.16,38.73,8.74,75.66,8.97,8.8,6.14,7.34,869.5,135,,,,,nd,74.91,108.25,22.49,13.12,4.63,54.10,,,,7.90,7.71,6.26,,,,,,,,,,,,0.793,,,30/09/2014,317,794,366,7648,173,24,10,72,356,0,438,,317,8807,207,866,10197,8
TC1,06/10/14,Thame at Wheatley,6,10,14,9:40,9:45,,12.5,7.89,4691,14.26,944,964,1044,,0.133,7.96,2.74,0.18,71.24,0.00,35.19,7.95,68.16,8.31,8.0,7.05,7.37,839.6,138,,,,,15.79,78.22,108.06,19.26,13.62,4.55,52.03,,,,9.42,8.17,10.61,,,,,,,,,,,,0.942,,,07/10/2014,221,592,202,5065,53,58,14,19,293,14,120,,221,5858,125,447,6652,7
TC1,13/10/14,Thame at Wheatley,13,10,14,9:45,9:45,,11.7,7.78,3722,15.05,912,1000,1072,,0.101,7.34,3.25,0.18,61.42,0.00,36.09,8.15,63.74,8.42,8.2,5.84,7.25,763.1,140,,,,,13.12,72.59,99.11,33.95,12.20,4.13,44.92,,,,8.41,9.23,7.91,,,,,,,,,,,,1.07,,,14/10/2014,173,308,106,2107,10,14,14,72,313,19,240,,173,2520,38,645,3376,19
TC1,20/10/14,Thame at Wheatley,20,10,14,9:35,9:30,,14.5,7.79,3903,11.89,472,484,530,,0.009,7.68,2.09,0.21,49.49,0.00,23.97,5.41,72.96,5.23,5.4,6.51,7.28,727.1,131,,,,,16.52,76.84,99.62,37.97,10.40,4.50,35.26,,,,9.33,8.58,9.12,,,,,,,,,,,,1.41,,,21/10/2014,96,188,53,1125,5,0,5,5,192,0,14,,96,1366,10,212,1683,13
TC1,27/10/14,Thame at Wheatley,27,10,14,9:25,9:30,,12.8,7.76,4469,8.87,668,720,760,,0.014,8.23,0.72,0.21,66.01,0.05,37.33,8.43,81.04,8.91,8.4,6.04,7.81,866,248,,,,,15.05,86.05,116.30,23.77,12.59,5.00,47.33,,,,7.98,8.56,6.55,,,,,,,,,,,,1.04,,,28/10/2014,125,255,72,2472,5,14,5,19,178,5,29,,125,2799,24,231,3179,7
TC1,04/11/14,Thame at Wheatley,4,11,14,9:35,9:30,,10.6,7.83,4780,10.41,711,764,808,,0.069,8.56,1.36,0.19,70.00,0.12,38.58,8.71,75.24,9.93,8.8,5.48,7.55,899.7,105,,,,,-2.51,15.48,108.10,2.03,1.50,1.68,7.74,,,,1.55,5.50,2.73,,,,,,,,,,,,1.16,,,05/11/2014,53,284,111,2049,10,14,5,19,173,0,38,,53,2443,29,231,2756,8
TC1,10/11/14,Thame at Wheatley,10,11,14,9:30,9:30,,9,7.84,3937,10.40,504,554,576,,0.059,7.50,0.90,0.21,63.00,0.00,49.56,11.19,74.30,11.58,11.2,6.75,7.46,794.1,141,,,,,nd,76.32,107.48,86.26,12.24,4.89,43.43,,,,5.54,7.21,6.38,,,,,,,,,,,,2.17,,,12/11/2014,53,173,91,1049,24,19,5,14,178,5,19,,53,1313,48,216,1631,13
TC1,17/11/14,Thame at Wheatley,17,11,14,9:35,9:30,Higher after rain,10.2,7.8,3566,25.44,427,438,538,,0.057,6.58,2.16,0.23,43.04,0.06,38.09,8.60,66.30,8.72,8.6,7.26,7.26,736.1,152,,,,,nd,75.43,98.03,70.04,9.25,4.64,30.28,,,,7.82,7.96,3.86,,,,,,,,,,,,3.86,,,19/11/2014,106,356,135,1616,67,139,10,24,346,58,43,,106,2107,216,471,2900,16
TC1,24/11/14,Thame at Wheatley,24,11,14,9:30,9:30,Higher flow,8.4,7.71,3502,50.60,325,354,483,,0.068,6.59,4.12,0.32,40.22,0.00,53.77,12.14,79.12,12.90,12.2,10.66,7.28,764.5,125,,,,,nd,86.99,104.86,232.74,8.26,5.93,25.98,,,,8.57,6.33,7.11,,,,,,,,,,,,5.62,,,26/11/2014,115,317,274,2944,77,207,5,14,216,14,5,,115,3535,289,250,4189,6
TC1,01/12/14,Thame at Wheatley,1,12,14,9:35,9:30,,9.2,7.98,4332,11.42,395,416,457,,0.101,7.30,1.33, 0.33 , 44.84 ,0.00 , 44.33 ,10.01, 88.85 ,11.34,10.1,8.62,7.31,865.0,147,,,,,nd,80.89,129.12,36.49,7.79,6.25,29.34,,,,8.61,5.84,3.72,,,,,,,,,,,,3.01,,,02/12/2014,38,130,34,813,19,34,0,29,173,5,5,,38,976,53,212,1279,17
